License Type,License Number,Business County,Business Name,Business Address Line1,Business Address Line2,Business City State Zip,Business Telephone,License Expiration Date,Owner Name,Mailing Address Line1,Mailing Address Line2,Mailing Address City State Zip,Mailing Address County,Owner Telephone,License Subtype,Continuing Education Flag,Longitude,Latitude
Full Service Establishment,728422,DALLAS,MC THE SECRET SALON,2526 W WALNUT STREET,,GARLAND TX 75042,9722766505,02/19/2027,MC THE SECRET SALON,1816 WESTWAY AVE,,GARLAND TX 75042-8340,DALLAS,9722766505,CS,N,-96.666778,32.916043
Full Service Establishment,728430,DALLAS,NORMA'S SALON,3012 E MAIN ST,,GRAND PRAIRIE TX 75050,8173238422,10/04/2025,NORMA'S SALON,1011 GLYNN OAKS DR,,ARLINGTON TX 76010-5821,DALLAS,8173238422,CS,N,-96.95978,32.74967
Full Service Establishment,728433,ELLIS,PONYTAILZ AND NAILZ,3204 HWY 66,,WAXAHACHIE TX 75165,9723658771,08/28/2026,PONYTAILZ AND NAILZ,3202 FM 66,,WAXAHACHIE TX 75167-8460,ELLIS,9723658771,CS,N,-96.831061,32.412322
Full Service Establishment,728441,BEXAR,PIGTAILS AND CREWCUTS,555 E. BASSE RD STE 103,,SAN ANTONIO TX 78209,2102869530,06/21/2026,PIGTAILS AND CREWCUTS,26939 SAGE CRK,,BOERNE TX 78006-4852,BEXAR,2102869530,CS,N,-98.475387,29.498642
Full Service Establishment,728446,HARRIS,IVY SALON,9621 SPENCER  HWY,,DEER PARK TX 77536,8328406533,06/02/2027,IVY SALON,1307 SELVA ST,,PASADENA TX 77504-1474,HARRIS,8328406533,CS,N,-95.088429,29.664782
Full Service Establishment,728451,TARRANT,SALON AT WATERCREST,250 E DEBBIE LN,,MANSFIELD TX 76063,8174775400,12/22/2026,SALON AT WATERCREST,250 E DEBBIE LN,,MANSFIELD TX 76063-9240,TARRANT,8174775400,CS,N,-97.137735,32.59505
Full Service Establishment,728458,GALVESTON,PINK FUSION,400 WEST PARKWOOD AVENUE,#104,FRIENDSWOOD TX 77546,8322656463,04/29/2027,PINK FUSION,10119 HILLRIDGE RD,,LA PORTE TX 77571-4061,GALVESTON,8322656463,CS,N,-95.191856,29.50802
Full Service Establishment,728469,HARRIS,GILMAS BEAUTY SALON,9652 BEECHNUT SUITE C,,HOUSTON TX 77036,7132717960,06/18/2026,GILMAS BEAUTY SALON,11423 SOUTH DR,,HOUSTON TX 77099-2615,HARRIS,7132717960,CS,N,-95.552406,29.690861
Full Service Establishment,728480,JACKSON,SNIPPETY CRICKETS,200 COUNTY ROAD 2531,,GANADO TX 77962,3617716427,06/28/2026,SNIPPETY CRICKETS,PO BOX 242 200 CR 2531,,GANADO TX 77962-0242,JACKSON,3617716427,CS,N,-96.5226,29.03483
Full Service Establishment,728484,COLLIN,THE HAIR LOFT LLC,1145 14TH ST STE 2111,,PLANO TX 75074,9727418173,08/01/2026,THE HAIR LOFT LLC,1054 HOPEWELL DR,,ALLEN TX 75013-5606,COLLIN,9727418173,CS,N,-96.698166,33.018607
Full Service Establishment,728487,HARRIS,"UP CLOSE BEAUTY,MAX",12804 GULF FREEWAY #700B,,HOUSTON TX 77034,7133986861,03/06/2027,"UP CLOSE BEAUTY,MAX",9207 MAJAVE COVE CT,,HOUSTON TX 77089-5863,HARRIS,7133986861,CS,N,-95.215392,29.614367
Full Service Establishment,728518,HARRIS,MEXICO LINDO BARBER SHOP,10600 FUQUA SUITE A,,HOUSTON TX 77089,8322060348,01/08/2027,MEXICO LINDO BARBER SHOP,8109 FOLKSTONE LN,,HOUSTON TX 77075-3725,HARRIS,8322060348,CS,N,-95.227605,29.611157
Full Service Establishment,728555,TARRANT,RELACHE,1501 GAYLORD TRAIL,,GRAPEVINE TX 76051,8177781820,08/24/2026,RELACHE,1501 GAYLORD TRL,,GRAPEVINE TX 76051-1945,TARRANT,8177781820,CS,N,-97.0643,32.954978
Full Service Establishment,728564,MAVERICK,SANTA'S BEAUTY SALON,1699 MAIN STREET,,EAGLE PASS TX 78852,8307738997,01/08/2027,SANTA'S BEAUTY SALON,1699 E MAIN ST STE 8,,EAGLE PASS TX 78852-4664,MAVERICK,8307738997,CS,N,-100.491192,28.709128
Full Service Establishment,728565,DENTON,LUCY'S SALON,4300 MAIN STREET STE 600,,THE COLONY TX 75056,9728001209,12/03/2026,LUCY'S SALON,3829 FURNEAUX LN,,CARROLLTON TX 75007-2457,DENTON,9728001209,CS,N,-96.891968,33.074334
Full Service Establishment,728572,HARRIS,OLI'S BEAUTY SALON,202 WINKLER DR #B,,SOUTH HOUSTON TX 77587,8327888159,05/16/2028,OLI'S BEAUTY SALON,202 WINKLER DR STE B,,SOUTH HOUSTON TX 77587-3049,HARRIS,8327888159,CS,N,-95.244359,29.669865
Full Service Establishment,728577,JEFFERSON,FABULOUS CUTS & NAILS,2449 JEFFERSON DRIVE,,PORT ARTHUR TX 77642,4099624900,06/26/2026,FABULOUS CUTS & NAILS,2449 JEFFERSON DR,,PORT ARTHUR TX 77642-1805,JEFFERSON,4099624900,CS,N,-93.916861,29.92376
Full Service Establishment,728600,HARRIS,NANCY'S SALON DE BELLEZA,10301 HARWIN  DR,SUITE  10,HOUSTON TX 77036-1501,8328305782,05/17/2026,NANCY'S SALON DE BELLEZA,6355 TEAL RUN DR,,HOUSTON TX 77035-2027,HARRIS,8328305782,CS,N,-95.546537,29.716799
Full Service Establishment,728618,CALHOUN,HAIR & NOW,"450 SANDERS, 5.9 MI PAST SEADR","R LANE, R WHITTENBT, L SANDERS",SEADRIFT TX 77983,3616486782,08/24/2026,HAIR & NOW,PO BOX 124 450 SANDERS RD,,SEADRIFT TX 77983-0124,CALHOUN,3616486782,CS,N,-96.6163,28.40061
Full Service Establishment,728657,HIDALGO,THE BEAUTY SPOT,203 E. BUSINESS 83,,WESLACO TX 78596,9563326044,05/20/2026,THE BEAUTY SPOT,4306 OLD LA BLANCA RD,,DONNA TX 78537-8173,HIDALGO,9563326044,CS,N,-97.974801,26.169738
Full Service Establishment,728664,DALLAS,REST N RELAXATION SALON,322 W 2ND ST,,IRVING TX 75060,9728417608,05/20/2026,REST N RELAXATION SALON,322 W 2ND ST,,IRVING TX 75060-2913,DALLAS,9728417608,CS,N,-96.949688,32.812583
Full Service Establishment,728678,MEDINA,LA COSTE BEAUTY SALON,15719 UVALDE ST,,LA COSTE TX 78039,8307623651,09/01/2026,LA COSTE BEAUTY SALON,PO BOX 403,,LA COSTE TX 78039-0403,MEDINA,8307623651,CS,N,-98.8093,29.31433
Full Service Establishment,728679,GRAYSON,HOLLYWOOD HAIR,1911 EAST LAMAR,,SHERMAN TX 75090,9038163200,05/24/2026,HOLLYWOOD HAIR,2801 CAPRICE AVE,,DENISON TX 75020-7241,GRAYSON,9038163200,CS,N,-96.586296,33.64071
Full Service Establishment,728694,KENDALL,916 HAIR STUDIO,916 E BLANCO ROAD,,BOERNE TX 78006,2103138067,12/29/2025,916 HAIR STUDIO,102 PARK PLACE,,BOERNE TX 78006-7016,KENDALL,2103138067,CS,N,-98.724418,29.797521
Full Service Establishment,728738,KAUFMAN,ZEPHYR CLASSIC DBA THE TOUCH UP,204 S BOIS D'ARC,,FORNEY TX 75126,9725645500,05/26/2028,ZEPHYR CLASSIC DBA THE TOUCH UP,PO BOX 400,,CANTON TX 75103,KAUFMAN,9725645500,CS,N,-96.472181,32.747883
Full Service Establishment,728744,FORT BEND,DIVA'S SALON AND SPA,2429 FM 1092,,MISSOURI CITY TX 77459,2814990064,06/08/2026,DIVA'S SALON AND SPA,2429 FM 1092 RD,,MISSOURI CITY TX 77459-1809,FORT BEND,2814990064,CS,N,-95.563742,29.584411
Full Service Establishment,728772,TRAVIS,ELDA'S HAIR SALON,7515 BURLESON RD,,AUSTIN TX 78744,5125675104,05/28/2026,ELDA'S HAIR SALON,11708 CORUM RIDGE CV,,DEL VALLE TX 78617-3528,TRAVIS,5125675104,CS,N,-97.698842,30.191973
Full Service Establishment,728773,DENTON,SUPERCUTS,2710 W. UNIVERSITY STE. 1016,,DENTON TX 76207,3462258399,06/22/2026,SUPERCUTS,2710 W UNIVERSITY DR STE 1016,,DENTON TX 76201-1604,DENTON,3462258399,CS,N,-97.167304,33.230313
Full Service Establishment,728795,BELL,MARILYN'S HAIR EXCLUSIVES,101 A W. CENTRAL TEXAS,EXPRESSWAY,HARKER HEIGHTS TX 76548,2546287717,09/08/2026,MARILYN'S HAIR EXCLUSIVES,,,,BELL,2546287717,CS,N,-97.674854,31.072881
Full Service Establishment,728806,COLLIN,STUDIO J,201 EAST BETHANY DR,,ALLEN TX 75002,4693485902,09/19/2026,STUDIO J,201 E BETHANY DR STE 5,,ALLEN TX 75002-3808,COLLIN,4693485902,CS,N,-96.672821,33.090805
Full Service Establishment,728828,HARRIS,FAVOR HAIR SALON,10888 HUNTINGTON ESTATES DR,,HOUSTON TX 77099,8328898919,12/14/2027,FAVOR HAIR SALON,13014 BALARAMA DR,,HOUSTON TX 77099-2205,HARRIS,8328898919,CS,N,-95.610628,29.6627
Full Service Establishment,728833,NACOGDOCHES,LENA'S HAIR SALON,2904 EAST MAIN SUITE A,,NACOGDOCHES TX 75961,9365690051,06/12/2026,LENA'S HAIR SALON,2904 E MAIN ST,,NACOGDOCHES TX 75961-5468,NACOGDOCHES,9365690051,CS,N,-94.628979,31.592652
Full Service Establishment,728840,HARRIS,HAIR BY CRIS,7500 BELLAIRE BLVD,159 SHARPSTOWN CENTER STE 141,HOUSTON TX 77036,7137777069,06/23/2026,HAIR BY CRIS,7714 RENWICK DR APT 18,,HOUSTON TX 77081-7110,HARRIS,7137777069,CS,N,-95.515087,29.706838
Full Service Establishment,728884,HARRIS,GENESIS BEAUTY SALON,1042 WEST RD,,HOUSTON TX 77038,7133494013,09/22/2026,GENESIS BEAUTY SALON,90 NORTHPOINT DR APT 1408,,HOUSTON TX 77060-3224,HARRIS,7133494013,CS,N,-95.438996,29.914999
Full Service Establishment,728922,SAN PATRICIO,DIVA HAIR SALON,1605 W WHEELER,,ARANSAS PASS TX 78336,3612492458,07/17/2026,DIVA HAIR SALON,1605 W WHEELER AVE,,ARANSAS PASS TX 78336-4534,SAN PATRICIO,3612492458,CS,N,-97.160668,27.914909
Full Service Establishment,728932,HARRIS,RAIMON'S SALON DE BEAUTE',11902 SOUTH GESSNER DR,,HOUSTON TX 77071,7135911713,10/09/2026,RAIMON'S SALON DE BEAUTE',8403 TWIN HILLS DR,,HOUSTON TX 77071-1101,HARRIS,7135911713,CS,N,-95.528852,29.648553
Full Service Establishment,728965,BEXAR,DENNIS BEAUTY SALON & HAIRCUTS,1401 BANDERA RD,,SAN ANTONIO TX 78228,2107188650,09/30/2026,DENNIS BEAUTY SALON & HAIRCUTS,235 W HIGH AVE,,SAN ANTONIO TX 78210-2928,BEXAR,2107188650,CS,N,-98.566428,29.465403
Full Service Establishment,728967,NACOGDOCHES,LA CHIC DBA NAILS 2000,4705 NORTH ST,,NACOGDOCHES TX 75965,8328336308,07/04/2026,LA CHIC DBA NAILS 2000,4705 NORTH ST,,NACOGDOCHES TX 75965-1874,NACOGDOCHES,8328336308,CS,N,-94.65575,31.64871
Full Service Establishment,728977,TARRANT,GREAT CLIPS,2105 HARWOOD RD STE 223,,BEDFORD TX 76021,8173204690,03/13/2027,GREAT CLIPS,620 INDIAN TRL,,HURST TX 76054-2822,TARRANT,8173204690,CS,N,-97.133438,32.853319
Full Service Establishment,728983,RANDALL,INHAIRIT COLOR & DESIGN SALON,3107 PLAINS BLVD.,,AMARILLO TX 79109,8064334692,03/24/2027,INHAIRIT COLOR & DESIGN SALON,2819 SANBORN ST,,AMARILLO TX 79107-5630,RANDALL,8064334692,CS,N,-101.871933,35.20339
Full Service Establishment,729006,BEE,SHEAR ENVY SALON AND DAY SPA,1011 N. ST MARY'S,,BEEVILLE TX 78102,3613620951,10/17/2025,SHEAR ENVY SALON AND DAY SPA,,,,BEE,3613620951,CS,N,-97.7533,28.410429
Full Service Establishment,729031,STARR,ZOEY'S BEAUTY SALON,3511 WEST HIGHWAY 83 STE 1,,RIO GRANDE CITY TX 78582,9562560819,06/11/2026,ZOEY'S BEAUTY SALON,149 N ALVAREZ RD,,RIO GRANDE CITY TX 78582-6250,STARR,9562560819,CS,N,-98.89401,26.38075
Full Service Establishment,729060,HARRIS,SHEAR PERFECT HAIR SALON,718 W NASA PKWY,,WEBSTER TX 77598,2813388700,04/08/2027,SHEAR PERFECT HAIR SALON,3019 MACOMA AVE,,PEARLAND TX 77581-1729,HARRIS,2813388700,CS,N,-95.125176,29.533104
Full Service Establishment,729068,TARRANT,SALON SERENITY SUITES,1128 GLADE RD STE 100,,COLLEYVILLE TX 76034,2149573180,08/25/2026,SALON SERENITY SUITES,1128 GLADE RD STE 100,,COLLEYVILLE TX 76034-4298,TARRANT,2149573180,CS,N,-97.149387,32.881895
Full Service Establishment,729072,HARRIS,SHARON LEAL SALON,2400 AUGUSTA DRIVE 454,,HOUSTON TX 77057,2815414646,06/20/2026,SHARON LEAL SALON,12015 MEADOWDALE DR,,MEADOWS PLACE TX 77477-1511,HARRIS,2815414646,CS,N,-95.483177,29.74156
Full Service Establishment,729108,EL PASO,KIARA BEAUTY SALON,6944-2 DONIPHAN,,CANUTILLO TX 79835-5494,9152524175,06/22/2026,KIARA BEAUTY SALON,6036 PALO ALTO AVE,,EL PASO TX 79912-5127,EL PASO,9152524175,CS,N,-106.600105,31.911135
Full Service Establishment,729116,JEFFERSON,HEADLINES HAIR STUDIO,2824 NALL  SUITE B,,PORT NESHES TX 77651,4097274443,06/22/2026,HEADLINES HAIR STUDIO,2824 NALL ST STE B,,PORT NECHES TX 77651-5211,JEFFERSON,4097274443,CS,N,-93.971765,29.971313
Full Service Establishment,729126,JEFFERSON,THE PARLOR HAIR SALON,1308 SOUTH TWIN CITY HWY,,NEDERLAND TX 77627,4095499365,10/28/2026,THE PARLOR HAIR SALON,1308 S TWIN CITY HWY,,NEDERLAND TX 77627-4444,JEFFERSON,4095499365,CS,N,-93.978551,29.967818
Full Service Establishment,729177,FORT BEND,PRIYA'S SALON,23730 WESTHEIMER PARKWAY STE E,,KATY TX 77494,8324617309,06/28/2026,PRIYA'S SALON,3927 STABLES COURSE DR,,RICHMOND TX 77407-3261,FORT BEND,8324617309,CS,N,-95.777159,29.736429
Full Service Establishment,729180,HARRIS,MC FAMILY CUTZ,2602 BERTRAND ST,,HOUSTON TX 77093,2812278088,03/19/2026,MC FAMILY CUTZ,2602 BERTRAND ST,,HOUSTON TX 77093-1126,HARRIS,2812278088,CS,N,-95.345718,29.886435
Full Service Establishment,729196,HARRIS,ULTA SALON COSMETICS & FRAGRANCE INC,12850 MEMORIAL DRIVE,SUITE 1300,HOUSTON TX 77024,7133310065,06/28/2026,ULTA SALON COSMETICS & FRAGRANCE INC,1000 REMINGTON BLVD STE 120,,BOLINGBROOK IL 60440-4708,HARRIS,7133310065,CS,N,-95.561857,29.774184
Full Service Establishment,729204,DALLAS,KENT JAMES SALON,5338 BELTLINE RD,,ADDISON TX 75254,9729802477,09/04/2027,KENT JAMES SALON,5338 BELT LINE RD,,DALLAS TX 75254-7696,DALLAS,9729802477,CS,N,-96.85306,32.934658
Full Service Establishment,729213,VICTORIA,TANDORAS SHOP,102 JASON CR STE 4,,VICTORIA TX 77904,3616555369,11/22/2026,TANDORAS SHOP,102 JASON ST STE 4,,VICTORIA TX 77901-2732,VICTORIA,3616555369,CS,N,-96.999543,28.833873
Full Service Establishment,729218,TAYLOR,NANCY'S BEAUTY SALON,3509 LILY COURT,,ABILENE TX 79606,3254370132,06/29/2026,NANCY'S BEAUTY SALON,3509 LILY CT,,ABILENE TX 79606-2636,TAYLOR,3254370132,CS,N,-99.768203,32.399406
Full Service Establishment,729241,HARRIS,LA GLORIA BEAUTY SALON,1502 SHAVER,,PASADENA TX 77502,8324396728,06/30/2026,LA GLORIA BEAUTY SALON,13809 NORTHLINE LAKE DR,,HOUSTON TX 77044-1477,HARRIS,8324396728,CS,N,-95.209875,29.688681
Full Service Establishment,729255,COLLIN,BEST CLIPS SALON,3223 INDEPENDENCE PKWY,,PLANO TX 75075,9723986060,12/13/2024,BEST CLIPS SALON,3223 INDEPENDENCE PKWY,,PLANO TX 75075-1972,COLLIN,9723986060,CS,N,-96.754462,33.0398
Full Service Establishment,729279,HIDALGO,BERNARD'S,1701 NORTH 8TH STREET C # 32,,MCALLEN TX 78501,9566857170,07/27/2026,BERNARD'S,1004 N 4TH ST,,MCALLEN TX 78501-2317,HIDALGO,9566857170,CS,N,-98.225475,26.219005
Full Service Establishment,729306,TRAVIS,YOLI'S HAIR SALON,11600 SITE E MANCHACA RD,,AUSTIN TX 78748,5125871762,07/22/2026,YOLI'S HAIR SALON,12917 NOCHE CLARA DR,,DEL VALLE TX 78617-3615,TRAVIS,5125871762,CS,N,-97.823786,30.173639
Full Service Establishment,729309,HARRIS,CELSY'S HAIR SHOP,6702 LYONS,STE 2,HOUSTON TX 77020,8324035788,07/07/2026,CELSY'S HAIR SHOP,7030 AMARILLO ST,,HOUSTON TX 77020-6910,HARRIS,8324035788,CS,N,-95.30298,29.77637
Full Service Establishment,729326,COOKE,COUNTRY CUTS,7019 WEST FM 922,,ERA TX 76238,9407367368,11/08/2024,COUNTRY CUTS,2143 COUNTY ROAD 332,,ERA TX 76238-2833,COOKE,9407367368,CS,N,-97.28897,33.49561
Full Service Establishment,729347,LLANO,G'S CHIC BEAUTIQUE,100 EAST LUCE,,LLANO TX 78643,3254232955,07/09/2026,G'S CHIC BEAUTIQUE,PO BOX 5606,,VALLEY SPRING TX 76885-5606,LLANO,3254232955,CS,N,-98.675494,30.74809
Full Service Establishment,729367,COLLIN,SPORT CLIPS,7120 COIT ROAD SUITE 118,,PLANO TX 75023,2148935266,11/13/2026,SPORT CLIPS,3112 SLEEPY HOLLOW DR,,PLANO TX 75093-3407,COLLIN,2148935266,CS,N,-96.771508,33.07403
Full Service Establishment,729403,MAVERICK,DE COLORES HAIR SALON,1958 EL INDIO HWY. STE A,,EAGLE PASS TX 78852-5552,8307734190,04/30/2027,DE COLORES HAIR SALON,3536 SIESTA DR,,EAGLE PASS TX 78852-5817,MAVERICK,8307734190,CS,N,-100.48984,28.69914
Full Service Establishment,729453,HARRIS,DEANS HAIR DESIGN,9814 HILLCROFT,,HOUSTON TX 77096,7135269222,10/27/2026,DEANS HAIR DESIGN,10630 HILLCROFT ST,,HOUSTON TX 77096-4708,HARRIS,7135269222,CS,N,-95.493344,29.673214
Full Service Establishment,729459,GALVESTON,TERRIE'S COUNTRY CUTS,7215 HIGHLAND ROAD,,SANTA FE TX 77517,4099253011,08/03/2026,TERRIE'S COUNTRY CUTS,7215 HIGHLAND RD,,SANTA FE TX 77517-3223,GALVESTON,4099253011,CS,N,-95.11387,29.34556
Full Service Establishment,729463,MCLENNAN,STUDIO 200,7111 BOSQUE BLVD,SUITE 200,WACO TX 76710,2547166896,08/16/2026,STUDIO 200,448 CLINTON DR,,WOODWAY TX 76712-3368,MCLENNAN,2547166896,CS,N,-97.210503,31.524716
Full Service Establishment,729482,WILLIAMSON,DELIA'S STYLING SALON,111 N 5TH,,JARRELL TX 76537,5127465341,07/27/2027,DELIA'S STYLING SALON,PO BOX 325,,JARRELL TX 76537-0325,WILLIAMSON,5127465341,CS,N,-97.605895,30.825465
Full Service Establishment,729489,GREGG,BARBER SALON DE BELLESA EL HISPANO,116 N RUSK ST,,KILGORE TX 75662-5012,9035760913,07/12/2026,BARBER SALON DE BELLESA EL HISPANO,155 MASTERS ST,,KILGORE TX 75662-7028,GREGG,9035760913,CS,N,-94.874253,32.386035
Full Service Establishment,729515,LUBBOCK,SWEET CURREY,701 AVE G,,SHALLOWATER TX 79363,8065438141,08/26/2026,SWEET CURREY,6122 E STATE RD 597,,ANTON TX 79313,LUBBOCK,8065438141,CS,N,-101.998435,33.688727
Full Service Establishment,729526,HARRIS,V & X BEAUTY SALON,229 CAVALCADE ST,,HOUSTON TX 77009,8323988855,07/22/2026,V & X BEAUTY SALON,229 CAVALCADE ST,,HOUSTON TX 77009-3212,HARRIS,8323988855,CS,N,-95.368936,29.803773
Full Service Establishment,729529,HIDALGO,VANESSA'S BEAUTY SALON,2900 NABORS RD,,MISSION TX 78574,9562055659,01/12/2025,VANESSA'S BEAUTY SALON,2900 NABORS RD,,MISSION TX 78574-5761,HIDALGO,9562055659,CS,N,-98.359404,26.251838
Full Service Establishment,729560,PARKER,CHRISTOPHER MOORE SALON,235 NORTH FRONT ST.,,ALEDO TX 76008,8174412224,07/26/2026,CHRISTOPHER MOORE SALON,PO BOX 1146,,ALEDO TX 76008-1146,PARKER,8174412224,CS,N,-97.601858,32.696115
Full Service Establishment,729623,DALLAS,GLAMOUR NAILS & SPA,763 W WHEATLAND RD,,DUNCANVILL TX 75116,6825600078,07/28/2026,GLAMOUR NAILS & SPA,2703 ATRIUM DR,,GRAND PRAIRIE TX 75052-7016,DALLAS,6825600078,CS,N,-96.923696,32.648251
Full Service Establishment,729626,TARRANT,CLIPPERS,1000 NW 25TH ST,,FORT WORTH TX 76164,8178777507,10/15/2026,CLIPPERS,4716 WATERHILL CT,,FORT WORTH TX 76179-4197,TARRANT,8178777507,CS,N,-97.360461,32.790165
Full Service Establishment,729627,TRAVIS,MINT,4023 GUADALUPE,,AUSTIN TX 78751,5123029990,07/28/2026,MINT,4023 GUADALUPE ST,,AUSTIN TX 78751-4523,TRAVIS,5123029990,CS,N,-97.73594,30.305976
Full Service Establishment,729640,TRAVIS,L7 SALON,3405 GUADALUPE SUITE J,,AUSTIN TX 78705,5124535500,09/26/2026,L7 SALON,3405 GUADALUPE ST STE J,,AUSTIN TX 78705-1321,TRAVIS,5124535500,CS,N,-97.739254,30.300524
Full Service Establishment,729654,HARRIS,THE BEST HAIR FOR LESS MONEY #3,1218 FM1960 WEST,,HOUSTON TX 77090,2812222186,09/10/2026,THE BEST HAIR FOR LESS MONEY #3,1218 CYPRESS CREEK PKWY,,HOUSTON TX 77090-3807,HARRIS,2812222186,CS,N,-95.449118,30.01569
Full Service Establishment,729657,DENTON,"ULTA SALON, COSMETICS & FRAGRANCE, INC.",1800 S. LOOP 288,SUITE 300,DENTON TX 76205,3312533863,07/30/2026,"ULTA SALON, COSMETICS & FRAGRANCE, INC.",1000 REMINGTON BLVD STE 120,,BOLINGBROOK IL 60440-4708,DENTON,3312533863,CS,N,-97.098083,33.194929
Full Service Establishment,729691,JEFFERSON,"ULTA SALON, COSMETICS & FRAGRANCE, INC.",6155 EASTEX FREEWAY,SUITE C-350,BEAUMONT TX 77706,3312533863,08/04/2026,"ULTA SALON, COSMETICS & FRAGRANCE, INC.",1000 REMINGTON BLVD STE 120,,BOLINGBROOK IL 60440-4708,JEFFERSON,3312533863,CS,N,-94.158074,30.123108
Full Service Establishment,729701,HARRIS,THE FORUM HAIR SALON,801 N. POST OAK RD.,,HOUSTON TX 77024,7139560870,11/03/2024,THE FORUM HAIR SALON,777 N POST OAK RD,,HOUSTON TX 77024-3800,HARRIS,7139560870,CS,N,-95.457339,29.78126
Full Service Establishment,729709,TAYLOR,"ULTA SALON, COSMETICS & FRAGRANCE, INC.",4310 BUFFALO GAP RD.,,ABILENE TX 79606,3312533863,08/04/2026,"ULTA SALON, COSMETICS & FRAGRANCE, INC.",1000 REMINGTON BLVD STE 120,,BOLINGBROOK IL 60440-4708,TAYLOR,3312533863,CS,N,-99.762356,32.40113
Full Service Establishment,729715,CAMERON,SEA & SUN HAIR DESIGN,103 E MAXAN ST STE C,,PORT ISABEL TX 78578,9569434039,12/20/2026,SEA & SUN HAIR DESIGN,1421 N SHORE DR,,PORT ISABEL TX 78578-4609,CAMERON,9569434039,CS,N,-97.210594,26.076311
Full Service Establishment,729728,DALLAS,"ULTA SALON, COSMETICS & FRAGRANCE, INC.",8160 PARK LANE,SUITE 330,DALLAS TX 75231,3312533868,08/05/2026,"ULTA SALON, COSMETICS & FRAGRANCE, INC.",1000 REMINGTON BLVD STE 120,,BOLINGBROOK IL 60440-4708,DALLAS,3312533868,CS,N,-96.767466,32.869558
Full Service Establishment,729757,WILLIAMSON,BAXTERS SALON,201 E. LIBERTY,,ROUND ROCK TX 78664,5123887459,08/26/2026,BAXTERS SALON,3611 ARROWHEAD CIR,,ROUND ROCK TX 78681-1704,WILLIAMSON,5123887459,CS,N,-97.677725,30.509658
Full Service Establishment,729761,WISE,SHEAR MADNESS HAIR SALON,1208 SOUTH HIGHWAY 51 SUITE 0,,DECATUR TX 76234,9406274332,08/09/2026,SHEAR MADNESS HAIR SALON,1208 S FM 51 STE O,,DECATUR TX 76234-2453,WISE,9406274332,CS,N,-97.40997,33.37952
Full Service Establishment,729765,HARRIS,YUN HAIR,17758 KATY FRWY STE 2A,,HOUSTON TX 77094,8324396744,10/18/2026,YUN HAIR,17758 KATY FWY STE 2,,HOUSTON TX 77094-1332,HARRIS,8324396744,CS,N,-95.686918,29.786213
Full Service Establishment,729771,DALLAS,ZEZY'S BEAUTY SALON,255 E GRAUWYLER  STE. 142,,IRVING TX 75061,2144639696,10/07/2026,ZEZY'S BEAUTY SALON,2316 MARKLAND ST,,IRVING TX 75060-6866,DALLAS,2144639696,CS,N,-96.9429,32.82973
Full Service Establishment,729783,BRAZOS,ABSOLUTE IMAGES,4335 WELLBORN RD,,BRYAN TX 77802,9795758911,04/11/2027,ABSOLUTE IMAGES,739 SHADY LN,,BRYAN TX 77802-4322,BRAZOS,9795758911,CS,N,-96.352811,30.621234
Full Service Establishment,729789,HARRIS,DORA'S HAIR SALON,2726 CENTER ST,,DEER PARK TX 77536,8326332258,08/10/2026,DORA'S HAIR SALON,2726 CENTER ST,,DEER PARK TX 77536-4908,HARRIS,8326332258,CS,N,-95.123891,29.686054
Full Service Establishment,729803,HUTCHINSON,UPPER CUTS,508 WEATHERLY,,BORGER TX 79007,8062749902,08/11/2026,UPPER CUTS,508 WEATHERLY ST,,BORGER TX 79007-4222,HUTCHINSON,8062749902,CS,N,-101.388596,35.670847
Full Service Establishment,729808,SMITH,THE SALON ON VINE,1226 S VINE,,TYLER TX 75701,9035214270,10/19/2027,THE SALON ON VINE,1226 S VINE AVE,,TYLER TX 75701-2820,SMITH,9035214270,CS,N,-95.30933,32.33509
Full Service Establishment,729815,HARRIS,CIAO SALON,1311 FAIRVIEW ST,,HOUSTON TX 77006,8325414002,12/19/2024,CIAO SALON,1311 FAIRVIEW AVE,,HOUSTON TX 77006-1852,HARRIS,8325414002,CS,N,-95.394559,29.747876
Full Service Establishment,729821,FANNIN,HONEY GROVE HAIR CUTS,105 S 1ST,,HONEY GROVE TX 75446-1401,9034506516,08/12/2026,HONEY GROVE HAIR CUTS,610 COMMERCE ST W,,HONEY GROVE TX 75446-1501,FANNIN,9034506516,CS,N,-95.913755,33.58024
Full Service Establishment,729835,BEXAR,MISS DEE'S HAIR AND NAIL SALON,310 VALLEY HI DR,SUITE 110,SAN ANTONIO TX 78227,2105577567,10/03/2026,MISS DEE'S HAIR AND NAIL SALON,6939 TIDES TRL,,SAN ANTONIO TX 78252-4685,BEXAR,2105577567,CS,N,-98.639924,29.380053
Full Service Establishment,729843,TRAVIS,LUXE A BOUTIQUE SALON,107 RR 620 S STE 101,,AUSTIN TX 78734,5122669936,08/13/2026,LUXE A BOUTIQUE SALON,107 RANCH ROAD 620 S STE 101,,LAKEWAY TX 78734-3901,TRAVIS,5122669936,CS,N,-97.9507,30.365282
Full Service Establishment,729850,DALLAS,DEYA'S BEAUTY SALON,2702 E MAIN ST,,GRAND PRAIRIE TX 75050,4698267880,08/20/2026,DEYA'S BEAUTY SALON,2702 E MAIN ST,,GRAND PRAIRIE TX 75050-6213,DALLAS,4698267880,CS,N,-96.965786,32.749671
